9.146875381469726562e+00,8.705601692199707031e+00,1.136448764801025391e+01,1.228704147338867188e+02,6.067646026611328125e+01,9.097858428955078125e+01,1.241896896362304688e+02,7.625467681884765625e+01,8.850980377197265625e+01,1.198426513671875000e+02,7.967201232910156250e+01,1.003909378051757812e+02,1.104143753051757812e+02,4.981349182128906250e+01,1.228267822265625000e+02,2.000000000000000000e+00
1.172677993774414062e+01,4.463586330413818359e+00,1.264646434783935547e+01,1.102713088989257812e+02,6.130894470214843750e+01,7.093509674072265625e+01,9.484421539306640625e+01,7.703256988525390625e+01,5.924951553344726562e+01,6.374510192871093750e+01,9.285677337646484375e+01,5.301091766357421875e+01,4.391397094726562500e+01,1.052888870239257812e+02,3.385810089111328125e+01,2.000000000000000000e+00
8.770045280456542969e+00,6.843497276306152344e+00,9.493895530700683594e+00,7.465011596679687500e+01,1.136819686889648438e+02,8.139649391174316406e+00,6.267810440063476562e+01,1.206883316040039062e+02,2.120159721374511719e+01,4.814282989501953125e+01,1.468546752929687500e+02,2.931878280639648438e+01,3.868545913696289062e+01,1.538601531982421875e+02,3.683517837524414062e+01,2.000000000000000000e+00
7.965624809265136719e+00,4.837885379791259766e+00,9.070482254028320312e+00,9.856262969970703125e+01,1.011074829101562500e+02,3.734230041503906250e+01,5.856521606445312500e+01,1.276802139282226562e+02,2.572016334533691406e+01,2.396230125427246094e+01,1.412312774658203125e+02,2.250541114807128906e+01,6.440201568603515625e+01,1.305762481689453125e+02,6.731666564941406250e+00,2.000000000000000000e+00
5.680482864379882812e+00,6.780172824859619141e+00,1.016401290893554688e+01,1.081251525878906250e+02,7.463529968261718750e+01,8.364531707763671875e+01,1.114766159057617188e+02,9.647791290283203125e+01,7.526102447509765625e+01,1.069178237915039062e+02,1.124398956298828125e+02,6.992433166503906250e+01,9.679531860351562500e+01,1.322352447509765625e+02,5.876699829101562500e+01,2.000000000000000000e+00
2.359464454650878906e+01,3.689853286743164062e+01,3.884743118286132812e+01,8.761022567749023438e+00,1.480969905853271484e+00,4.852866172790527344e+00,2.394252967834472656e+01,1.441626281738281250e+02,1.332591342926025391e+01,3.653068161010742188e+01,1.390355987548828125e+02,2.197627449035644531e+01,3.042180442810058594e+01,1.489866485595703125e+02,2.093166351318359375e+01,4.000000000000000000e+00
1.573548316955566406e+01,8.489044189453125000e+00,3.869726562500000000e+01,1.092803192138671875e+01,6.083961486816406250e+00,6.839805126190185547e+00,6.629066467285156250e+01,1.040521850585937500e+02,3.730539321899414062e+01,8.076461791992187500e+01,9.653726959228515625e+01,4.897829818725585938e+01,6.996675109863281250e+01,1.018455276489257812e+02,4.249065780639648438e+01,4.000000000000000000e+00
2.287435531616210938e+01,1.727334785461425781e+01,4.559430313110351562e+01,9.078176498413085938e+00,1.981352329254150391e+00,1.166090011596679688e+00,1.861609649658203125e+01,1.472153930664062500e+02,1.170292091369628906e+01,2.348552513122558594e+01,1.291881866455078125e+02,2.170120811462402344e+01,3.222544479370117188e+01,1.204794464111328125e+02,1.934371185302734375e+01,4.000000000000000000e+00
1.799752044677734375e+01,1.087440872192382812e+01,1.563364505767822266e+01,1.821590232849121094e+01,4.245612144470214844e+00,2.414014339447021484e+00,7.486985015869140625e+01,1.027641067504882812e+02,4.439847946166992188e+01,8.795050048828125000e+01,9.767893218994140625e+01,4.915945434570312500e+01,9.060939025878906250e+01,9.268872833251953125e+01,4.928641510009765625e+01,4.000000000000000000e+00
1.712588500976562500e+01,2.369808197021484375e+01,3.374427413940429688e+01,1.234864139556884766e+01,2.751830101013183594e+00,7.717958450317382812e+00,2.669319534301757812e+01,1.470072631835937500e+02,2.373291969299316406e+01,2.951497268676757812e+01,1.522729034423828125e+02,3.251227569580078125e+01,3.520280838012695312e+01,1.479000244140625000e+02,3.097789001464843750e+01,4.000000000000000000e+00
3.255529785156250000e+01,3.786161422729492188e+01,1.488508892059326172e+01,7.846679687500000000e+00,1.421727776527404785e+00,3.990901470184326172e+00,8.724246025085449219e+00,3.127014040946960449e-01,5.621454715728759766e+00,1.933151626586914062e+01,1.505430603027343750e+02,1.203191471099853516e+01,2.676027107238769531e+01,1.406830902099609375e+02,1.275790882110595703e+01,5.000000000000000000e+00
2.154205513000488281e+01,8.911853790283203125e+00,3.648309707641601562e+01,8.891605377197265625e+00,3.986842632293701172e+00,5.748416423797607422e+00,8.250338554382324219e+00,2.908277273178100586e+00,6.300997257232666016e+00,3.979935836791992188e+01,1.151447448730468750e+02,1.851513481140136719e+01,6.499144744873046875e+01,8.440661621093750000e+01,2.231315040588378906e+01,5.000000000000000000e+00
2.244382858276367188e+01,1.465225219726562500e+01,2.939430046081542969e+01,1.076113605499267578e+01,6.004576206207275391e+00,2.254108428955078125e+00,9.077382087707519531e+00,2.188375234603881836e+00,3.373541116714477539e+00,1.564898204803466797e+01,1.255912933349609375e+02,1.632284927368164062e+01,3.035575485229492188e+01,1.038504180908203125e+02,1.276818084716796875e+01,5.000000000000000000e+00
2.120422172546386719e+01,2.790104103088378906e+01,3.732352828979492188e+01,1.059617996215820312e+01,2.117370843887329102e+00,1.445784330368041992e+00,1.166358184814453125e+01,2.258714675903320312e+00,4.778400421142578125e+00,2.048944664001464844e+01,1.402095184326171875e+02,8.748015403747558594e+00,3.379399108886718750e+01,1.139765853881835938e+02,1.087117671966552734e+01,5.000000000000000000e+00
2.202361297607421875e+01,3.281855010986328125e+01,2.635021209716796875e+01,8.144236564636230469e+00,2.161770343780517578e+00,2.735820293426513672e+00,7.837860107421875000e+00,3.039290904998779297e+00,5.046314239501953125e+00,1.488179588317871094e+01,1.569848480224609375e+02,9.545254707336425781e+00,1.822503662109375000e+01,1.521311798095703125e+02,9.953493118286132812e+00,5.000000000000000000e+00
3.529822158813476562e+01,4.838998031616210938e+01,1.194580841064453125e+01,4.136315345764160156e+00,2.452215671539306641e+00,2.338376998901367188e+00,1.745136499404907227e+00,4.034043312072753906e+00,3.304131269454956055e+00,8.740110397338867188e+00,1.396937608718872070e+00,6.416698932647705078e+00,1.040030765533447266e+01,1.614837188720703125e+02,8.033750534057617188e+00,6.000000000000000000e+00
2.049678993225097656e+01,2.973764419555664062e+01,2.269036865234375000e+01,8.184721946716308594e+00,6.431450843811035156e+00,3.965097427368164062e+00,5.219348430633544922e+00,5.886730194091796875e+00,5.701041221618652344e+00,6.369171619415283203e+00,9.973949432373046875e+00,6.041360855102539062e+00,2.074425125122070312e+01,1.237949676513671875e+02,2.256294250488281250e+01,6.000000000000000000e+00
3.687667846679687500e+01,3.826623153686523438e+01,1.540206909179687500e+01,3.017507314682006836e+00,4.182523250579833984e+00,1.030874490737915039e+00,1.658948302268981934e+00,5.619388580322265625e+00,1.340105295181274414e+00,9.037350654602050781e+00,5.663053989410400391e+00,4.950638294219970703e+00,7.718142509460449219e+00,1.529595642089843750e+02,4.579193115234375000e+00,6.000000000000000000e+00
2.560752677917480469e+01,1.781789016723632812e+01,5.134607315063476562e+01,4.270319461822509766e+00,4.353512287139892578e+00,3.587110042572021484e+00,4.083111763000488281e+00,1.875877261161804199e+00,3.502505064010620117e+00,1.237157154083251953e+01,3.406079530715942383e+00,1.073613452911376953e+01,3.870783615112304688e+01,1.150435867309570312e+02,2.113352584838867188e+01,6.000000000000000000e+00
